,original_longitude,original_latitude
1831,174.783556,-36.8476258
1832,174.7835189,-36.847629
1833,174.783478,-36.8476365
1834,174.783438,-36.8476412
1835,174.7833954,-36.8476457
1836,174.7833562,-36.8476482
1837,174.7833174,-36.8476503
1838,174.7832775,-36.8476499
1839,174.7832386,-36.8476484
1840,174.7831955,-36.8476471
1841,174.783148,-36.8476538
1842,174.7831012,-36.8476618
1843,174.7830524,-36.8476674
1844,174.7830011,-36.8476725
1845,174.7829486,-36.8476784
1846,174.7828925,-36.847687
1847,174.7828365,-36.8476924
1848,174.7827752,-36.8477024
1849,174.7827166,-36.8477087
1850,174.782659,-36.8477098
1851,174.7825996,-36.8477122
1852,174.7825415,-36.8477128
1853,174.782482,-36.8477136
1854,174.7824224,-36.8477119
1855,174.782362,-36.8477085
1856,174.7823009,-36.8477046
1857,174.7822385,-36.8476991
1858,174.7821748,-36.8476935
1859,174.7821117,-36.8476883
1860,174.7820496,-36.8476767
1861,174.7819861,-36.8476668
1862,174.7819204,-36.8476589
1863,174.7818574,-36.8476466
1864,174.7817966,-36.8476273
1865,174.7817349,-36.8476121
1866,174.7816736,-36.8475937
1867,174.7816097,-36.8475797
1868,174.7815494,-36.8475661
1869,174.7814911,-36.8475452
1870,174.7814342,-36.8475235
1871,174.7813794,-36.8474957
1872,174.7813213,-36.8474731
1873,174.7812618,-36.8474542
1874,174.7812033,-36.8474381
1875,174.7811452,-36.8474247
1876,174.7810894,-36.8474098
1877,174.7810356,-36.8473948
1878,174.7809831,-36.8473807
1879,174.7809306,-36.8473658
1880,174.7808797,-36.8473504
1881,174.7808298,-36.8473362
1882,174.7807834,-36.847325
1883,174.7807381,-36.8473132
1884,174.7806909,-36.8473045
1885,174.780644,-36.8472948
1886,174.7805987,-36.8472823
1887,174.7805541,-36.8472707
1888,174.7805091,-36.8472597
1889,174.7804617,-36.847246
1890,174.7804172,-36.8472354
1891,174.780372,-36.847223
1892,174.7803275,-36.8472106
1893,174.7802822,-36.8472038
1894,174.7802414,-36.8471972
1895,174.7801994,-36.8471875
1896,174.7801556,-36.8471744
1897,174.7801109,-36.8471593
1898,174.7800696,-36.8471484
1899,174.7800253,-36.8471355
1900,174.779982,-36.8471224
1901,174.7799387,-36.8471127
1902,174.7798981,-36.8471026
1903,174.7798571,-36.8470933
1904,174.7798182,-36.8470846
1905,174.7797798,-36.8470762
1906,174.7797416,-36.84707
1907,174.779702,-36.8470637
1908,174.7796644,-36.8470545
1909,174.7796248,-36.8470454
1910,174.7795869,-36.8470335
1911,174.7795524,-36.8470194
1912,174.7795149,-36.8470071
1913,174.7794767,-36.8469953
1914,174.77944,-36.8469845
1915,174.7793996,-36.846973
1916,174.7793584,-36.8469613
1917,174.7793185,-36.846948
1918,174.779278,-36.8469326
1919,174.779237,-36.8469198
1920,174.7791956,-36.8469073
1921,174.7791535,-36.8468994
1922,174.7791112,-36.8468868
1923,174.7790666,-36.8468768
1924,174.7790214,-36.8468664
1925,174.7789763,-36.8468544
1926,174.7789332,-36.8468411
1927,174.7788898,-36.8468279
1928,174.7788455,-36.8468148
1929,174.7788022,-36.8468011
1930,174.7787561,-36.8467887
1931,174.7787099,-36.8467764
1932,174.7786604,-36.8467662
1933,174.7786124,-36.8467544
1934,174.7785622,-36.8467459
1935,174.7785129,-36.8467358
1936,174.7784611,-36.8467204
1937,174.7784099,-36.8467086
1938,174.7783586,-36.8466977
1939,174.7783055,-36.8466849
1940,174.7782536,-36.8466717
1941,174.7782002,-36.8466607
1942,174.7781474,-36.8466474
1943,174.7780932,-36.8466342
1944,174.7780409,-36.8466198
1945,174.777991,-36.8466039
1946,174.7779428,-36.8465837
1947,174.777891,-36.8465688
1948,174.7778403,-36.8465533
1949,174.7777903,-36.8465423
1950,174.7777443,-36.8465321
1951,174.7776928,-36.8465195
1952,174.777641,-36.8465054
1953,174.7775878,-36.8464917
1954,174.7775371,-36.8464779
1955,174.7774829,-36.8464653
1956,174.7774306,-36.8464516
1957,174.7773765,-36.8464413
1958,174.7773303,-36.8464252
1959,174.7772858,-36.846406
1960,174.7772351,-36.8463924
1961,174.777188,-36.8463777
1962,174.7771361,-36.8463594
1963,174.7770829,-36.8463502
1964,174.77703,-36.8463333
1965,174.7769772,-36.8463235
1966,174.7769224,-36.8463161
1967,174.7768673,-36.846312
1968,174.7768166,-36.846303
1969,174.7767627,-36.8462949
1970,174.7767121,-36.8462849
1971,174.7766616,-36.8462728
1972,174.7766094,-36.8462616
1973,174.7765604,-36.8462443
1974,174.7765142,-36.8462298
1975,174.7764671,-36.8462142
1976,174.7764209,-36.8461994
1977,174.7763772,-36.846182
1978,174.7763318,-36.8461665
1979,174.7762893,-36.8461477
1980,174.7762461,-36.8461265
1981,174.7761999,-36.8461214
1982,174.7761588,-36.8461063
1983,174.7761174,-36.8460956
1984,174.7760739,-36.8460923
1985,174.7760319,-36.8460902
1986,174.7759886,-36.8460717
1987,174.7759465,-36.8460531
1988,174.7759097,-36.8460412
1989,174.7758695,-36.8460321
1990,174.7758295,-36.8460201
1991,174.7757885,-36.8460069
1992,174.7757477,-36.8459938
1993,174.7757063,-36.8459788
1994,174.7756686,-36.8459705
1995,174.7756332,-36.8459545
1996,174.7756014,-36.8459407
1997,174.7755638,-36.8459173
1998,174.7755281,-36.8458967
1999,174.7754953,-36.8458806
2000,174.7754626,-36.8458668
2001,174.7754308,-36.8458478
2002,174.7754017,-36.8458294
2003,174.7753841,-36.845827
2004,174.7753674,-36.8458265
2005,174.7753642,-36.8458266
2006,174.7753678,-36.8458228
2007,174.7753673,-36.8458161
2008,174.7753682,-36.8458137
2009,174.775369,-36.8458114
2010,174.7753699,-36.8458097
2011,174.7753697,-36.8458106
2012,174.7753694,-36.845811
2013,174.7753689,-36.8458115
2014,174.7753679,-36.845813
2015,174.7753669,-36.8458148
2016,174.7753658,-36.8458159
2017,174.7753658,-36.8458162
2018,174.7753652,-36.8458172
2019,174.7753646,-36.8458183
2020,174.7753642,-36.8458185
2021,174.7753644,-36.8458184
2022,174.7753655,-36.8458165
2023,174.7753664,-36.8458146
2024,174.7753672,-36.8458134
2025,174.7753672,-36.845813
2026,174.7753671,-36.8458128
2027,174.7753673,-36.8458126
2028,174.7753672,-36.845813
2029,174.7753671,-36.8458128
2030,174.7753671,-36.8458125
2031,174.775367,-36.8458128
2032,174.775367,-36.845813
2033,174.7753671,-36.8458126
2034,174.7753669,-36.8458129
2035,174.775367,-36.8458123
2036,174.775367,-36.8458125
2037,174.7753672,-36.8458117
2038,174.7753673,-36.8458112
2039,174.7753672,-36.8458111
2040,174.7753671,-36.8458112
2041,174.775367,-36.8458113
2042,174.775367,-36.8458113
2043,174.775367,-36.8458114
2044,174.7753669,-36.8458115
2045,174.7753669,-36.8458116
2046,174.775367,-36.8458116
2047,174.775367,-36.8458117
2048,174.775367,-36.8458116
2049,174.775367,-36.8458118
2050,174.7753669,-36.845812
2051,174.7753668,-36.8458124
2052,174.7753667,-36.8458124
2053,174.7753667,-36.8458125
2054,174.7753667,-36.8458126
2055,174.7753667,-36.8458128
2056,174.7753666,-36.845813
2057,174.7753666,-36.8458131
2058,174.7753665,-36.8458134
2059,174.7753665,-36.8458134
2060,174.7753665,-36.8458135
2061,174.7753665,-36.8458136
2062,174.7753665,-36.8458137
2063,174.7753665,-36.8458137
2064,174.7753665,-36.8458138
2065,174.7753665,-36.8458139
2066,174.7753665,-36.845814
2067,174.7753664,-36.8458141
2068,174.7753664,-36.8458142
2069,174.7753664,-36.8458143
2070,174.7753664,-36.8458144
2071,174.7753663,-36.8458145
2072,174.7753663,-36.8458146
2073,174.7753662,-36.8458146
2074,174.7753661,-36.8458148
2075,174.7753661,-36.8458149
2076,174.775366,-36.8458149
2077,174.7753659,-36.8458151
2078,174.7753659,-36.845815
2079,174.7753659,-36.8458151
2080,174.7753658,-36.8458153
2081,174.7753658,-36.8458153
2082,174.7753658,-36.8458153
2083,174.7753658,-36.8458153
2084,174.7753657,-36.8458153
2085,174.7753657,-36.8458153
2086,174.7753657,-36.8458152
2087,174.7753657,-36.8458151
2088,174.7753657,-36.845815
2089,174.7753657,-36.8458149
2090,174.7753656,-36.8458149
2091,174.7753656,-36.8458149
2092,174.7753656,-36.8458149
2093,174.7753656,-36.8458149
2094,174.7753655,-36.8458149
2095,174.7753655,-36.8458148
2096,174.7753655,-36.8458149
2097,174.7753654,-36.8458149
2098,174.7753652,-36.8458155
2099,174.775365,-36.8458161
2100,174.7753648,-36.8458164
2101,174.7753647,-36.8458166
2102,174.7753647,-36.8458168
2103,174.7753646,-36.8458169
2104,174.7753645,-36.8458172
2105,174.7753645,-36.8458173
2106,174.7753645,-36.8458174
2107,174.7753644,-36.8458176
2108,174.7753643,-36.8458178
2109,174.7753643,-36.8458178
2110,174.7753644,-36.8458178
2111,174.7753643,-36.8458178
2112,174.7753643,-36.8458179
2113,174.7753643,-36.8458179
2114,174.7753643,-36.845818
2115,174.7753642,-36.8458181
2116,174.7753642,-36.8458181
2117,174.7753641,-36.8458183
2118,174.7753641,-36.8458183
2119,174.775364,-36.8458185
2120,174.775364,-36.8458187
2121,174.7753639,-36.8458189
2122,174.7753639,-36.8458189
2123,174.7753638,-36.8458191
2124,174.7753637,-36.8458193
2125,174.7753636,-36.8458195
2126,174.7753635,-36.8458197
2127,174.7753634,-36.84582
2128,174.7753634,-36.84582
2129,174.7753633,-36.8458202
2130,174.7753633,-36.8458204
2131,174.7753632,-36.8458205
2132,174.7753632,-36.8458206
2133,174.7753632,-36.8458208
2134,174.7753631,-36.8458208
2135,174.7753631,-36.8458209
2136,174.7753631,-36.8458209
2137,174.7753631,-36.8458209
2138,174.7753631,-36.8458209
2139,174.7753632,-36.845821
2140,174.7753632,-36.845821
2141,174.7753631,-36.8458211
2142,174.7753631,-36.8458213
2143,174.7753614,-36.8458214
2144,174.7753596,-36.8458218
2145,174.7753511,-36.8458232
2146,174.7753244,-36.8458533
2147,174.7752956,-36.8458885
2148,174.7752775,-36.8459194
2149,174.7752566,-36.8459473
2150,174.7752381,-36.8459737
2151,174.7752231,-36.8460006
2152,174.7752076,-36.8460327
2153,174.7751971,-36.8460598
2154,174.7751879,-36.8460857
2155,174.7751846,-36.8461045
2156,174.7751787,-36.8461207
2157,174.7751703,-36.8461389
2158,174.7751661,-36.8461517
2159,174.7751615,-36.8461624
2160,174.775154,-36.8461779
2161,174.7751442,-36.846195
2162,174.7751408,-36.846207
2163,174.775135,-36.8462213
2164,174.7751281,-36.8462396
2165,174.7751193,-36.8462552
2166,174.7751126,-36.8462692
2167,174.7751062,-36.8462817
2168,174.7750916,-36.8463132
2169,174.7750899,-36.8463364
2170,174.7750802,-36.8463405
2171,174.7750793,-36.8463592
2172,174.7750859,-36.846387
2173,174.7750784,-36.8464428
2174,174.7750731,-36.846497
2175,174.7750775,-36.8465198
2176,174.7750788,-36.8465667
2177,174.7750717,-36.8466046
2178,174.7750297,-36.8466779
2179,174.7749914,-36.8467261
2180,174.7749579,-36.8467427
2181,174.774922,-36.8467535
2182,174.7748832,-36.8467619
2183,174.774837,-36.8467803
2184,174.7747975,-36.8468031
2185,174.7747601,-36.84683
2186,174.7747311,-36.8468607
2187,174.774696,-36.8468857
2188,174.7746559,-36.8469082
2189,174.774615,-36.846948
2190,174.7745831,-36.8469776
2191,174.7745494,-36.8470097
2192,174.7745216,-36.8470461
2193,174.7744936,-36.84708
2194,174.7744684,-36.8471136
2195,174.774441,-36.8471485
2196,174.7744109,-36.8471846
2197,174.774379,-36.8472103
2198,174.7743429,-36.8472364
2199,174.7742998,-36.8472771
2200,174.7742573,-36.8473037
2201,174.7742171,-36.8473287
2202,174.7741728,-36.8473517
2203,174.7741369,-36.8473687
2204,174.774097,-36.847393
2205,174.7740599,-36.8474211
2206,174.7740262,-36.8474465
2207,174.7739946,-36.8474752
2208,174.7739755,-36.8475114
2209,174.7739695,-36.8475337
2210,174.7739702,-36.8475611
2211,174.7739805,-36.8475894
2212,174.773998,-36.8476239
2213,174.7740243,-36.8476623
2214,174.7740523,-36.847698
2215,174.7740823,-36.847731
2216,174.7741106,-36.8477651
2217,174.7741385,-36.8477975
2218,174.7741648,-36.8478376
2219,174.7741888,-36.8478728
2220,174.7742125,-36.847912
2221,174.7742327,-36.8479481
2222,174.7742543,-36.8479838
2223,174.7742753,-36.8480235
2224,174.7742964,-36.8480617
2225,174.774312,-36.848112
2226,174.7743329,-36.848151
2227,174.7743522,-36.8481939
2228,174.7743731,-36.848234
2229,174.7743939,-36.8482736
2230,174.7744161,-36.8483033
2231,174.7744365,-36.8483296
2232,174.7744537,-36.8483566
2233,174.7744695,-36.8483862
2234,174.7744893,-36.8484192
2235,174.7745111,-36.8484503
2236,174.7745294,-36.8484897
2237,174.7745411,-36.8485193
2238,174.7745503,-36.8485512
2239,174.774561,-36.8485809
2240,174.7745739,-36.848608
2241,174.7745796,-36.8486401
2242,174.7745884,-36.8486614
2243,174.7745793,-36.8486763
2244,174.7745836,-36.8486773
2245,174.774585,-36.8486751
2246,174.7745842,-36.8486773
2247,174.7745817,-36.8486773
2248,174.7745809,-36.848678
2249,174.774581,-36.8486778
2250,174.774581,-36.848678
2251,174.774581,-36.8486785
2252,174.7745812,-36.8486784
2253,174.7745812,-36.8486787
2254,174.7745813,-36.8486787
2255,174.7745813,-36.8486786
2256,174.7745814,-36.8486789
2257,174.7745813,-36.8486791
2258,174.7745815,-36.8486789
2259,174.7745814,-36.8486789
2260,174.7745815,-36.848679
2261,174.7745814,-36.8486792
2262,174.7745813,-36.8486796
2263,174.7745807,-36.8486812
2264,174.7745724,-36.8486957
2265,174.7745628,-36.8487109
2266,174.7745521,-36.8487302
2267,174.7745335,-36.8487485
2268,174.7745097,-36.8487766
2269,174.7744946,-36.848802
2270,174.7744778,-36.8488336
2271,174.7744624,-36.8488645
2272,174.7744461,-36.8488922
2273,174.7744273,-36.8489156
2274,174.7744102,-36.8489468
2275,174.774393,-36.848984
2276,174.7743894,-36.8490166
2277,174.7743917,-36.8490495
2278,174.7743967,-36.8490803
2279,174.7744018,-36.8491095
2280,174.7744067,-36.8491456
2281,174.7744157,-36.8491762
2282,174.7744243,-36.8492073
2283,174.7744276,-36.8492401
2284,174.7744298,-36.849272
2285,174.7744302,-36.8493026
2286,174.7744335,-36.8493341
2287,174.7744366,-36.8493668
2288,174.7744407,-36.8494001
2289,174.774448,-36.8494313
2290,174.7744578,-36.8494632
2291,174.7744568,-36.8494961
2292,174.774459,-36.8495323
2293,174.7744622,-36.8495675
2294,174.7744649,-36.849603
2295,174.7744645,-36.8496359
2296,174.7744667,-36.8496718
2297,174.7744645,-36.8497059
2298,174.7744631,-36.8497408
2299,174.7744597,-36.8497762
2300,174.774458,-36.8498128
2301,174.7744571,-36.8498518
2302,174.7744544,-36.8498873
2303,174.7744509,-36.8499246
2304,174.7744455,-36.8499591
2305,174.7744403,-36.8499977
2306,174.7744354,-36.8500353
2307,174.7744317,-36.8500719
2308,174.774426,-36.8501102
2309,174.7744243,-36.8501501
2310,174.774418,-36.85019
2311,174.7744092,-36.8502303
2312,174.7743962,-36.8502687
2313,174.7743839,-36.8503069
2314,174.774369,-36.8503437
2315,174.7743512,-36.8503769
2316,174.7743286,-36.850407
2317,174.774303,-36.8504351
2318,174.7742728,-36.8504578
2319,174.7742431,-36.8504789
2320,174.7742138,-36.8504996
2321,174.7741867,-36.8505188
2322,174.7741574,-36.8505379
2323,174.7741345,-36.8505582
2324,174.7741115,-36.8505849
2325,174.7740875,-36.8506126
2326,174.7740631,-36.8506405
2327,174.7740422,-36.8506687
2328,174.7740231,-36.850695
2329,174.7740046,-36.8507221
2330,174.7739861,-36.8507509
2331,174.7739706,-36.85078
2332,174.773956,-36.8508127
2333,174.7739439,-36.8508452
2334,174.7739322,-36.8508802
2335,174.7739221,-36.850916
2336,174.7739152,-36.8509502
2337,174.7739084,-36.8509817
2338,174.7739013,-36.8510112
2339,174.7738951,-36.8510441
2340,174.7738868,-36.8510774
2341,174.7738792,-36.85111
2342,174.773872,-36.851142
2343,174.7738658,-36.8511709
2344,174.7738581,-36.8512014
2345,174.7738516,-36.8512295
2346,174.7738466,-36.851256
2347,174.7738428,-36.8512834
2348,174.7738387,-36.8513119
2349,174.7738351,-36.851339
2350,174.7738228,-36.8513673
2351,174.7738123,-36.8513947
2352,174.773804,-36.8514229
2353,174.7737982,-36.8514504
2354,174.7737948,-36.851478
2355,174.7737887,-36.8515039
2356,174.7737821,-36.8515274
2357,174.7737766,-36.8515488
2358,174.7737689,-36.8515706
2359,174.7737653,-36.8515919
2360,174.7737606,-36.8516163
2361,174.7737567,-36.8516387
2362,174.7737523,-36.8516607
2363,174.7737478,-36.8516824
2364,174.7737458,-36.8517047
2365,174.7737419,-36.8517287
2366,174.7737346,-36.8517514
2367,174.7737322,-36.8517741
2368,174.7737281,-36.8517967
2369,174.7737186,-36.851819
2370,174.7737087,-36.851837
2371,174.773704,-36.8518547
2372,174.773699,-36.8518735
2373,174.773692,-36.8518934
2374,174.7736855,-36.8519154
2375,174.7736766,-36.8519358
2376,174.7736732,-36.8519534
2377,174.7736773,-36.8519731
2378,174.7736844,-36.8519915
2379,174.7736954,-36.852008
2380,174.7737061,-36.8520252
2381,174.7737152,-36.8520399
2382,174.773718,-36.8520531
2383,174.7737092,-36.8520651
2384,174.7736994,-36.8520775
2385,174.7736933,-36.8520893
2386,174.7736867,-36.8521064
2387,174.7736822,-36.8521291
2388,174.7736769,-36.8521539
2389,174.7736811,-36.8521771
2390,174.7736846,-36.8521921
2391,174.7736952,-36.8522052
2392,174.7737039,-36.8522119
2393,174.7737052,-36.8522233
2394,174.7737129,-36.8522396
2395,174.7737172,-36.8522572
2396,174.7737226,-36.8522691
2397,174.7737215,-36.8522759
2398,174.7737192,-36.8522784
2399,174.7737177,-36.852281
2400,174.7737178,-36.8522839
2401,174.7737188,-36.8522864
2402,174.7737179,-36.8522877
2403,174.7737109,-36.8522795
2404,174.773701,-36.8522742
2405,174.773693,-36.8522665
2406,174.7736864,-36.8522627
2407,174.773676,-36.8522597
2408,174.7736684,-36.8522579
2409,174.773657,-36.8522556
2410,174.7736479,-36.8522558
2411,174.7736354,-36.8522517
2412,174.7736232,-36.8522474
2413,174.7736046,-36.8522345
2414,174.7735941,-36.8522211
2415,174.7735834,-36.8522145
2416,174.7735726,-36.852209
2417,174.7735599,-36.8522017
2418,174.7735443,-36.8521965
2419,174.7735339,-36.8521922
2420,174.7735295,-36.8521849
2421,174.7735193,-36.8521786
2422,174.7735116,-36.8521712
2423,174.7735038,-36.8521682
2424,174.7734932,-36.8521673
2425,174.7734876,-36.8521648
2426,174.7734803,-36.8521621
2427,174.7734726,-36.852158
2428,174.7734671,-36.8521519
2429,174.7734587,-36.8521465
2430,174.7734514,-36.8521406
2431,174.7734476,-36.8521275
2432,174.7734481,-36.8521177
2433,174.7734541,-36.8521112
2434,174.7734617,-36.852101
2435,174.7734684,-36.852091
2436,174.7734724,-36.8520807
2437,174.773473,-36.8520705
2438,174.7734722,-36.8520635
2439,174.7734704,-36.8520525
2440,174.7734632,-36.8520458
2441,174.7734599,-36.8520367
2442,174.7734557,-36.8520257
2443,174.7734438,-36.8520245
2444,174.7734326,-36.8520253
2445,174.773419,-36.8520193
2446,174.7734084,-36.852009
2447,174.7733989,-36.8520011
2448,174.7733936,-36.8519954
2449,174.7733873,-36.8519891
2450,174.7733792,-36.8519811
2451,174.7733729,-36.8519699
2452,174.7733681,-36.8519571
2453,174.7733641,-36.8519459
2454,174.7733598,-36.8519361
2455,174.7733568,-36.8519265
2456,174.7733542,-36.8519167
2457,174.7733531,-36.8519047
2458,174.7733502,-36.8518945
2459,174.7733498,-36.8518828
2460,174.77335,-36.8518714
2461,174.7733511,-36.8518591
2462,174.7733522,-36.8518474
2463,174.7733528,-36.8518346
2464,174.773353,-36.8518243
2465,174.7733522,-36.8518128
2466,174.7733502,-36.8517989
2467,174.773353,-36.8517859
2468,174.7733545,-36.8517707
2469,174.7733559,-36.8517576
2470,174.7733552,-36.8517445
2471,174.7733573,-36.8517324
2472,174.7733565,-36.8517196
2473,174.7733577,-36.8517075
2474,174.7733589,-36.8516957
2475,174.7733623,-36.8516842
2476,174.7733675,-36.8516743
2477,174.7733711,-36.8516646
2478,174.7733751,-36.8516552
2479,174.7733801,-36.8516475
2480,174.7733823,-36.8516374
2481,174.7733845,-36.8516287
2482,174.7733857,-36.8516161
2483,174.773388,-36.8516045
2484,174.7733899,-36.8515927
2485,174.7733918,-36.8515819
2486,174.7733964,-36.8515701
2487,174.773398,-36.851559
2488,174.7734003,-36.8515471
2489,174.773402,-36.8515352
2490,174.7734043,-36.851524
2491,174.7734065,-36.8515133
2492,174.7734091,-36.8515015
2493,174.7734113,-36.8514904
2494,174.7734117,-36.8514782
2495,174.773414,-36.8514671
2496,174.7734148,-36.8514571
2497,174.7734209,-36.8514482
2498,174.7734219,-36.8514384
2499,174.7734223,-36.8514285
2500,174.7734222,-36.851417
2501,174.773422,-36.8514061
2502,174.7734207,-36.8513955
2503,174.773419,-36.8513835
2504,174.7734155,-36.85137
2505,174.7734121,-36.851357
2506,174.7734109,-36.851345
2507,174.7734082,-36.8513345
2508,174.7734053,-36.8513232
2509,174.773405,-36.8513125
2510,174.7734059,-36.8513031
2511,174.773403,-36.8512936
2512,174.7733978,-36.8512853
2513,174.7733947,-36.8512767
2514,174.7733946,-36.851271
2515,174.7733934,-36.8512607
2516,174.773393,-36.8512519
2517,174.7733906,-36.8512398
2518,174.7733854,-36.8512301
2519,174.7733829,-36.8512194
2520,174.7733869,-36.8512149
2521,174.77339,-36.8512057
2522,174.7733858,-36.8511963
2523,174.7733793,-36.851191
2524,174.7733727,-36.8511852
2525,174.7733685,-36.8511748
2526,174.7733597,-36.851162
2527,174.773359,-36.851151
2528,174.7733549,-36.8511463
2529,174.7733518,-36.8511417
2530,174.7733493,-36.8511313
2531,174.7733456,-36.8511259
2532,174.7733434,-36.8511201
2533,174.7733414,-36.8511101
2534,174.773339,-36.8511013
2535,174.7733368,-36.8510932
2536,174.7733353,-36.8510836
2537,174.7733301,-36.8510742
2538,174.7733233,-36.8510651
2539,174.7733156,-36.851058
2540,174.773312,-36.8510431
2541,174.7733064,-36.8510303
2542,174.7733032,-36.8510195
2543,174.7732992,-36.8510102
2544,174.7732939,-36.8510039
2545,174.7732889,-36.8509941
2546,174.7732837,-36.8509846
2547,174.7732776,-36.8509753
2548,174.7732718,-36.8509676
2549,174.7732671,-36.8509634
2550,174.7732622,-36.8509547
2551,174.7732551,-36.8509496
2552,174.7732471,-36.8509429
2553,174.7732418,-36.8509372
2554,174.7732339,-36.8509291
2555,174.7732245,-36.8509225
2556,174.7732119,-36.8509175
2557,174.7732073,-36.8509057
2558,174.7732,-36.8508977
2559,174.7731949,-36.8508886
2560,174.773196,-36.8508766
2561,174.77319,-36.8508683
2562,174.7731817,-36.850859
2563,174.7731757,-36.8508503
2564,174.773171,-36.8508397
2565,174.7731653,-36.8508312
2566,174.773157,-36.8508237
2567,174.7731478,-36.8508155
2568,174.7731417,-36.8508015
2569,174.7731337,-36.8507945
2570,174.7731271,-36.8507878
2571,174.7731191,-36.8507777
2572,174.7731118,-36.8507708
2573,174.7731054,-36.8507648
2574,174.7730983,-36.8507586
2575,174.7730928,-36.8507487
2576,174.7730858,-36.8507409
2577,174.7730798,-36.8507331
2578,174.7730727,-36.8507255
2579,174.7730663,-36.8507161
2580,174.773061,-36.8507059
2581,174.7730537,-36.8506973
2582,174.773048,-36.8506897
2583,174.7730337,-36.8506835
2584,174.7730251,-36.8506766
2585,174.7730175,-36.8506696
2586,174.7730111,-36.8506641
2587,174.7730031,-36.8506587
2588,174.772995,-36.8506523
2589,174.7729844,-36.8506466
2590,174.7729741,-36.850641
2591,174.7729657,-36.8506363
2592,174.7729578,-36.8506331
2593,174.7729494,-36.850627
2594,174.7729418,-36.8506216
2595,174.7729306,-36.8506173
2596,174.7729217,-36.8506092
2597,174.7729147,-36.8506037
2598,174.7729068,-36.8505982
2599,174.7729001,-36.8505907
2600,174.7728939,-36.8505851
2601,174.7728862,-36.8505803
2602,174.7728803,-36.8505791
2603,174.7728735,-36.8505775
2604,174.7728645,-36.8505729
2605,174.7728633,-36.8505735
2606,174.77285,-36.8505687
2607,174.7728468,-36.8505664
2608,174.772841,-36.8505609
2609,174.7728348,-36.8505548
2610,174.7728247,-36.8505495
2611,174.7728193,-36.8505487
2612,174.7728073,-36.8505407
2613,174.7727909,-36.8505328
2614,174.7727826,-36.8505065
2615,174.7727694,-36.8504927
2616,174.7727585,-36.8504842
2617,174.7727506,-36.8504716
2618,174.7727418,-36.8504672
2619,174.7727336,-36.8504603
2620,174.7727269,-36.850448
2621,174.7727224,-36.8504409
2622,174.772714,-36.850433
2623,174.7727069,-36.8504288
2624,174.772697,-36.8504277
2625,174.772691,-36.8504289
2626,174.7726809,-36.8504238
2627,174.7726675,-36.8504051
2628,174.7726572,-36.8503998
2629,174.7726475,-36.8503909
2630,174.7726356,-36.8503802
2631,174.7726256,-36.8503715
2632,174.7726176,-36.8503574
2633,174.7726094,-36.8503446
2634,174.7725991,-36.8503386
2635,174.7725853,-36.8503236
2636,174.7725822,-36.8503039
2637,174.7725801,-36.8502919
2638,174.7725676,-36.8502856
2639,174.7725614,-36.8502599
2640,174.7725547,-36.8502447
2641,174.7725528,-36.8502325
2642,174.7725478,-36.8502257
2643,174.772546,-36.8502237
2644,174.7725432,-36.8502252
2645,174.7725394,-36.8502248
2646,174.7725331,-36.8502168
2647,174.7725306,-36.8502165
2648,174.7725308,-36.8502169
2649,174.7725343,-36.8502152
2650,174.7725368,-36.8502147
2651,174.7725369,-36.8502147
2652,174.772538,-36.850212
2653,174.772537,-36.8502098
2654,174.7725321,-36.8502088
2655,174.7725315,-36.8502061
2656,174.7725315,-36.8502065
2657,174.7725288,-36.8502065
2658,174.7725296,-36.8502056
2659,174.7725302,-36.8502049
2660,174.7725305,-36.8502046
2661,174.7725307,-36.8502041
2662,174.7725306,-36.8502042
2663,174.7725304,-36.8502045
2664,174.7725302,-36.8502046
2665,174.77253,-36.8502049
2666,174.7725298,-36.850205
2667,174.7725296,-36.8502052
2668,174.7725295,-36.8502054
2669,174.7725294,-36.8502053
2670,174.7725294,-36.8502048
2671,174.7725296,-36.8502042
2672,174.7725296,-36.8502041
2673,174.7725297,-36.8502039
2674,174.7725298,-36.8502039
2675,174.7725298,-36.850204
2676,174.7725298,-36.850204
2677,174.7725297,-36.8502039
2678,174.7725297,-36.8502039
2679,174.7725296,-36.850204
2680,174.7725297,-36.8502039
2681,174.7725297,-36.850204
2682,174.7725296,-36.850204
2683,174.7725296,-36.8502039
2684,174.7725296,-36.850204
2685,174.7725296,-36.850204
2686,174.7725296,-36.8502039
2687,174.7725295,-36.8502039
2688,174.7725295,-36.850204
2689,174.7725295,-36.850204
2690,174.7725294,-36.850204
2691,174.7725294,-36.850204
2692,174.7725294,-36.850204
2693,174.7725294,-36.8502039
2694,174.7725293,-36.8502039
2695,174.7725293,-36.850204
2696,174.7725293,-36.850204
2697,174.7725292,-36.8502041
2698,174.7725292,-36.8502041
2699,174.7725291,-36.850204
2700,174.772529,-36.850204
2701,174.772529,-36.850204
2702,174.772529,-36.8502039
2703,174.7725289,-36.8502039
2704,174.7725289,-36.8502039
2705,174.7725288,-36.8502038
2706,174.7725288,-36.8502038
2707,174.7725288,-36.8502038
2708,174.7725288,-36.8502038
2709,174.7725287,-36.8502038
2710,174.7725283,-36.8502042
2711,174.772521,-36.8502135
2712,174.7725111,-36.8502261
2713,174.772506,-36.8502437
2714,174.772495,-36.8502542
2715,174.7724863,-36.8502658
2716,174.7724779,-36.8502784
2717,174.7724672,-36.8502902
