Longitude,Latitude
174.7735389999999995325197232887148857116699218750000000000000000000000000000000000000000000000000000000,-36.8524719999999987862793204840272665023803710937500000000000000000000000000000000000000000000000000000
174.7735389999999995325197232887148857116699218750000000000000000000000000000000000000000000000000000000,-36.8524719999999987862793204840272665023803710937500000000000000000000000000000000000000000000000000000
174.7735389999999995325197232887148857116699218750000000000000000000000000000000000000000000000000000000,-36.8524719999999987862793204840272665023803710937500000000000000000000000000000000000000000000000000000
174.7735389999999995325197232887148857116699218750000000000000000000000000000000000000000000000000000000,-36.8524719999999987862793204840272665023803710937500000000000000000000000000000000000000000000000000000
174.7735739999999964311427902430295944213867187500000000000000000000000000000000000000000000000000000000,-36.8524859999999989668140187859535217285156250000000000000000000000000000000000000000000000000000000000
174.7735749999999939063854981213808059692382812500000000000000000000000000000000000000000000000000000000,-36.8524859999999989668140187859535217285156250000000000000000000000000000000000000000000000000000000000
174.7735749999999939063854981213808059692382812500000000000000000000000000000000000000000000000000000000,-36.8524859999999989668140187859535217285156250000000000000000000000000000000000000000000000000000000000
174.7735759999999913816282059997320175170898437500000000000000000000000000000000000000000000000000000000,-36.8524870000000035474840842653065919876098632812500000000000000000000000000000000000000000000000000000
174.7735759999999913816282059997320175170898437500000000000000000000000000000000000000000000000000000000,-36.8524870000000035474840842653065919876098632812500000000000000000000000000000000000000000000000000000
174.7735759999999913816282059997320175170898437500000000000000000000000000000000000000000000000000000000,-36.8524870000000035474840842653065919876098632812500000000000000000000000000000000000000000000000000000
174.7735759999999913816282059997320175170898437500000000000000000000000000000000000000000000000000000000,-36.8524870000000035474840842653065919876098632812500000000000000000000000000000000000000000000000000000
174.7735759999999913816282059997320175170898437500000000000000000000000000000000000000000000000000000000,-36.8524870000000035474840842653065919876098632812500000000000000000000000000000000000000000000000000000
174.7735759999999913816282059997320175170898437500000000000000000000000000000000000000000000000000000000,-36.8524870000000035474840842653065919876098632812500000000000000000000000000000000000000000000000000000
174.7735779999999863321136217564344406127929687500000000000000000000000000000000000000000000000000000000,-36.8524880000000010227267921436578035354614257812500000000000000000000000000000000000000000000000000000
174.7735959999999977299012243747711181640625000000000000000000000000000000000000000000000000000000000000,-36.8524949999999975602804624941200017929077148437500000000000000000000000000000000000000000000000000000
174.7736160000000040781742427498102188110351562500000000000000000000000000000000000000000000000000000000,-36.8524999999999991473487170878797769546508789062500000000000000000000000000000000000000000000000000000
174.7736209999999914543877821415662765502929687500000000000000000000000000000000000000000000000000000000,-36.8524940000000000850377546157687902450561523437500000000000000000000000000000000000000000000000000000
174.7736240000000123018253361806273460388183593750000000000000000000000000000000000000000000000000000000,-36.8524900000000030786395655013620853424072265625000000000000000000000000000000000000000000000000000000
174.7736260000000072523107519373297691345214843750000000000000000000000000000000000000000000000000000000,-36.8524880000000010227267921436578035354614257812500000000000000000000000000000000000000000000000000000
174.7736240000000123018253361806273460388183593750000000000000000000000000000000000000000000000000000000,-36.8524900000000030786395655013620853424072265625000000000000000000000000000000000000000000000000000000
174.7736720000000048003130359575152397155761718750000000000000000000000000000000000000000000000000000000,-36.8524359999999973069861880503594875335693359375000000000000000000000000000000000000000000000000000000
174.7736720000000048003130359575152397155761718750000000000000000000000000000000000000000000000000000000,-36.8524359999999973069861880503594875335693359375000000000000000000000000000000000000000000000000000000
174.7736720000000048003130359575152397155761718750000000000000000000000000000000000000000000000000000000,-36.8524359999999973069861880503594875335693359375000000000000000000000000000000000000000000000000000000
174.7736720000000048003130359575152397155761718750000000000000000000000000000000000000000000000000000000,-36.8524359999999973069861880503594875335693359375000000000000000000000000000000000000000000000000000000
174.7736720000000048003130359575152397155761718750000000000000000000000000000000000000000000000000000000,-36.8524359999999973069861880503594875335693359375000000000000000000000000000000000000000000000000000000
174.7736720000000048003130359575152397155761718750000000000000000000000000000000000000000000000000000000,-36.8524359999999973069861880503594875335693359375000000000000000000000000000000000000000000000000000000
174.7736720000000048003130359575152397155761718750000000000000000000000000000000000000000000000000000000,-36.8524359999999973069861880503594875335693359375000000000000000000000000000000000000000000000000000000
174.7736720000000048003130359575152397155761718750000000000000000000000000000000000000000000000000000000,-36.8524359999999973069861880503594875335693359375000000000000000000000000000000000000000000000000000000
174.7736370000000079016899690032005310058593750000000000000000000000000000000000000000000000000000000000,-36.8524749999999983174348017200827598571777343750000000000000000000000000000000000000000000000000000000
174.7736370000000079016899690032005310058593750000000000000000000000000000000000000000000000000000000000,-36.8524749999999983174348017200827598571777343750000000000000000000000000000000000000000000000000000000
174.7736370000000079016899690032005310058593750000000000000000000000000000000000000000000000000000000000,-36.8524749999999983174348017200827598571777343750000000000000000000000000000000000000000000000000000000
174.7736370000000079016899690032005310058593750000000000000000000000000000000000000000000000000000000000,-36.8524749999999983174348017200827598571777343750000000000000000000000000000000000000000000000000000000
174.7736370000000079016899690032005310058593750000000000000000000000000000000000000000000000000000000000,-36.8524749999999983174348017200827598571777343750000000000000000000000000000000000000000000000000000000
174.7736370000000079016899690032005310058593750000000000000000000000000000000000000000000000000000000000,-36.8524749999999983174348017200827598571777343750000000000000000000000000000000000000000000000000000000
174.7736329999999895790097070857882499694824218750000000000000000000000000000000000000000000000000000000,-36.8524790000000024292603484354913234710693359375000000000000000000000000000000000000000000000000000000
174.7736250000000097770680440589785575866699218750000000000000000000000000000000000000000000000000000000,-36.8524900000000030786395655013620853424072265625000000000000000000000000000000000000000000000000000000
174.7736160000000040781742427498102188110351562500000000000000000000000000000000000000000000000000000000,-36.8524999999999991473487170878797769546508789062500000000000000000000000000000000000000000000000000000
174.7736109999999882802512729540467262268066406250000000000000000000000000000000000000000000000000000000,-36.8525020000000012032614904455840587615966796875000000000000000000000000000000000000000000000000000000
174.7736079999999958545231493189930915832519531250000000000000000000000000000000000000000000000000000000,-36.8524999999999991473487170878797769546508789062500000000000000000000000000000000000000000000000000000
174.7736079999999958545231493189930915832519531250000000000000000000000000000000000000000000000000000000,-36.8524999999999991473487170878797769546508789062500000000000000000000000000000000000000000000000000000
174.7735389999999995325197232887148857116699218750000000000000000000000000000000000000000000000000000000,-36.8524719999999987862793204840272665023803710937500000000000000000000000000000000000000000000000000000
174.7735389999999995325197232887148857116699218750000000000000000000000000000000000000000000000000000000,-36.8524719999999987862793204840272665023803710937500000000000000000000000000000000000000000000000000000
174.7735389999999995325197232887148857116699218750000000000000000000000000000000000000000000000000000000,-36.8524719999999987862793204840272665023803710937500000000000000000000000000000000000000000000000000000
174.7735389999999995325197232887148857116699218750000000000000000000000000000000000000000000000000000000,-36.8524719999999987862793204840272665023803710937500000000000000000000000000000000000000000000000000000
174.7735389999999995325197232887148857116699218750000000000000000000000000000000000000000000000000000000,-36.8524719999999987862793204840272665023803710937500000000000000000000000000000000000000000000000000000
174.7735389999999995325197232887148857116699218750000000000000000000000000000000000000000000000000000000,-36.8524719999999987862793204840272665023803710937500000000000000000000000000000000000000000000000000000
174.7735389999999995325197232887148857116699218750000000000000000000000000000000000000000000000000000000,-36.8524719999999987862793204840272665023803710937500000000000000000000000000000000000000000000000000000
174.7735389999999995325197232887148857116699218750000000000000000000000000000000000000000000000000000000,-36.8524719999999987862793204840272665023803710937500000000000000000000000000000000000000000000000000000
174.7736140000000091276888269931077957153320312500000000000000000000000000000000000000000000000000000000,-36.8525029999999986785041983239352703094482421875000000000000000000000000000000000000000000000000000000
174.7736140000000091276888269931077957153320312500000000000000000000000000000000000000000000000000000000,-36.8525029999999986785041983239352703094482421875000000000000000000000000000000000000000000000000000000
174.7736140000000091276888269931077957153320312500000000000000000000000000000000000000000000000000000000,-36.8525029999999986785041983239352703094482421875000000000000000000000000000000000000000000000000000000
174.7736140000000091276888269931077957153320312500000000000000000000000000000000000000000000000000000000,-36.8525029999999986785041983239352703094482421875000000000000000000000000000000000000000000000000000000
174.7736140000000091276888269931077957153320312500000000000000000000000000000000000000000000000000000000,-36.8525029999999986785041983239352703094482421875000000000000000000000000000000000000000000000000000000
174.7736140000000091276888269931077957153320312500000000000000000000000000000000000000000000000000000000,-36.8525029999999986785041983239352703094482421875000000000000000000000000000000000000000000000000000000
174.7736140000000091276888269931077957153320312500000000000000000000000000000000000000000000000000000000,-36.8525029999999986785041983239352703094482421875000000000000000000000000000000000000000000000000000000
174.7736140000000091276888269931077957153320312500000000000000000000000000000000000000000000000000000000,-36.8525029999999986785041983239352703094482421875000000000000000000000000000000000000000000000000000000
174.7736140000000091276888269931077957153320312500000000000000000000000000000000000000000000000000000000,-36.8525029999999986785041983239352703094482421875000000000000000000000000000000000000000000000000000000
174.7736140000000091276888269931077957153320312500000000000000000000000000000000000000000000000000000000,-36.8525029999999986785041983239352703094482421875000000000000000000000000000000000000000000000000000000
174.7736140000000091276888269931077957153320312500000000000000000000000000000000000000000000000000000000,-36.8525029999999986785041983239352703094482421875000000000000000000000000000000000000000000000000000000
174.7736140000000091276888269931077957153320312500000000000000000000000000000000000000000000000000000000,-36.8525029999999986785041983239352703094482421875000000000000000000000000000000000000000000000000000000
174.7736140000000091276888269931077957153320312500000000000000000000000000000000000000000000000000000000,-36.8525029999999986785041983239352703094482421875000000000000000000000000000000000000000000000000000000
174.7736140000000091276888269931077957153320312500000000000000000000000000000000000000000000000000000000,-36.8525029999999986785041983239352703094482421875000000000000000000000000000000000000000000000000000000
174.7736140000000091276888269931077957153320312500000000000000000000000000000000000000000000000000000000,-36.8525029999999986785041983239352703094482421875000000000000000000000000000000000000000000000000000000
174.7736140000000091276888269931077957153320312500000000000000000000000000000000000000000000000000000000,-36.8525029999999986785041983239352703094482421875000000000000000000000000000000000000000000000000000000
174.7736140000000091276888269931077957153320312500000000000000000000000000000000000000000000000000000000,-36.8525029999999986785041983239352703094482421875000000000000000000000000000000000000000000000000000000
174.7736140000000091276888269931077957153320312500000000000000000000000000000000000000000000000000000000,-36.8525029999999986785041983239352703094482421875000000000000000000000000000000000000000000000000000000
174.7736140000000091276888269931077957153320312500000000000000000000000000000000000000000000000000000000,-36.8525029999999986785041983239352703094482421875000000000000000000000000000000000000000000000000000000
174.7736140000000091276888269931077957153320312500000000000000000000000000000000000000000000000000000000,-36.8525029999999986785041983239352703094482421875000000000000000000000000000000000000000000000000000000
174.7736140000000091276888269931077957153320312500000000000000000000000000000000000000000000000000000000,-36.8525029999999986785041983239352703094482421875000000000000000000000000000000000000000000000000000000
174.7736140000000091276888269931077957153320312500000000000000000000000000000000000000000000000000000000,-36.8525029999999986785041983239352703094482421875000000000000000000000000000000000000000000000000000000
174.7736140000000091276888269931077957153320312500000000000000000000000000000000000000000000000000000000,-36.8525029999999986785041983239352703094482421875000000000000000000000000000000000000000000000000000000
174.7736140000000091276888269931077957153320312500000000000000000000000000000000000000000000000000000000,-36.8525029999999986785041983239352703094482421875000000000000000000000000000000000000000000000000000000
174.7736140000000091276888269931077957153320312500000000000000000000000000000000000000000000000000000000,-36.8525029999999986785041983239352703094482421875000000000000000000000000000000000000000000000000000000
174.7736140000000091276888269931077957153320312500000000000000000000000000000000000000000000000000000000,-36.8525029999999986785041983239352703094482421875000000000000000000000000000000000000000000000000000000
174.7736140000000091276888269931077957153320312500000000000000000000000000000000000000000000000000000000,-36.8525029999999986785041983239352703094482421875000000000000000000000000000000000000000000000000000000
174.7736140000000091276888269931077957153320312500000000000000000000000000000000000000000000000000000000,-36.8525029999999986785041983239352703094482421875000000000000000000000000000000000000000000000000000000
174.7736140000000091276888269931077957153320312500000000000000000000000000000000000000000000000000000000,-36.8525029999999986785041983239352703094482421875000000000000000000000000000000000000000000000000000000
174.7736140000000091276888269931077957153320312500000000000000000000000000000000000000000000000000000000,-36.8525029999999986785041983239352703094482421875000000000000000000000000000000000000000000000000000000
174.7736140000000091276888269931077957153320312500000000000000000000000000000000000000000000000000000000,-36.8525029999999986785041983239352703094482421875000000000000000000000000000000000000000000000000000000
174.7736140000000091276888269931077957153320312500000000000000000000000000000000000000000000000000000000,-36.8525029999999986785041983239352703094482421875000000000000000000000000000000000000000000000000000000
174.7736140000000091276888269931077957153320312500000000000000000000000000000000000000000000000000000000,-36.8525029999999986785041983239352703094482421875000000000000000000000000000000000000000000000000000000
174.7736140000000091276888269931077957153320312500000000000000000000000000000000000000000000000000000000,-36.8525029999999986785041983239352703094482421875000000000000000000000000000000000000000000000000000000
174.7736140000000091276888269931077957153320312500000000000000000000000000000000000000000000000000000000,-36.8525029999999986785041983239352703094482421875000000000000000000000000000000000000000000000000000000
174.7736140000000091276888269931077957153320312500000000000000000000000000000000000000000000000000000000,-36.8525029999999986785041983239352703094482421875000000000000000000000000000000000000000000000000000000
174.7736140000000091276888269931077957153320312500000000000000000000000000000000000000000000000000000000,-36.8525029999999986785041983239352703094482421875000000000000000000000000000000000000000000000000000000
174.7736140000000091276888269931077957153320312500000000000000000000000000000000000000000000000000000000,-36.8525029999999986785041983239352703094482421875000000000000000000000000000000000000000000000000000000
174.7736140000000091276888269931077957153320312500000000000000000000000000000000000000000000000000000000,-36.8525029999999986785041983239352703094482421875000000000000000000000000000000000000000000000000000000
174.7736140000000091276888269931077957153320312500000000000000000000000000000000000000000000000000000000,-36.8525029999999986785041983239352703094482421875000000000000000000000000000000000000000000000000000000
174.7736140000000091276888269931077957153320312500000000000000000000000000000000000000000000000000000000,-36.8525029999999986785041983239352703094482421875000000000000000000000000000000000000000000000000000000
174.7736140000000091276888269931077957153320312500000000000000000000000000000000000000000000000000000000,-36.8525029999999986785041983239352703094482421875000000000000000000000000000000000000000000000000000000
174.7736720000000048003130359575152397155761718750000000000000000000000000000000000000000000000000000000,-36.8524359999999973069861880503594875335693359375000000000000000000000000000000000000000000000000000000
174.7736720000000048003130359575152397155761718750000000000000000000000000000000000000000000000000000000,-36.8524359999999973069861880503594875335693359375000000000000000000000000000000000000000000000000000000
174.7736720000000048003130359575152397155761718750000000000000000000000000000000000000000000000000000000,-36.8524359999999973069861880503594875335693359375000000000000000000000000000000000000000000000000000000
174.7736720000000048003130359575152397155761718750000000000000000000000000000000000000000000000000000000,-36.8524359999999973069861880503594875335693359375000000000000000000000000000000000000000000000000000000
174.7736950000000035743141779676079750061035156250000000000000000000000000000000000000000000000000000000,-36.8524109999999964770722726825624704360961914062500000000000000000000000000000000000000000000000000000
174.7737150000000099225871963426470756530761718750000000000000000000000000000000000000000000000000000000,-36.8523890000000022837411961518228054046630859375000000000000000000000000000000000000000000000000000000
174.7737300000000004729372449219226837158203125000000000000000000000000000000000000000000000000000000000,-36.8523739999999975225364323705434799194335937500000000000000000000000000000000000000000000000000000000
174.7737390000000061718310462310910224914550781250000000000000000000000000000000000000000000000000000000,-36.8523640000000014538272807840257883071899414062500000000000000000000000000000000000000000000000000000
174.7737439999999935480445856228470802307128906250000000000000000000000000000000000000000000000000000000,-36.8523580000000023915163183119148015975952148437500000000000000000000000000000000000000000000000000000
174.7737410000000011223164619877934455871582031250000000000000000000000000000000000000000000000000000000,-36.8522600000000011277734301984310150146484375000000000000000000000000000000000000000000000000000000000
174.7737300000000004729372449219226837158203125000000000000000000000000000000000000000000000000000000000,-36.8522540000000020654624677263200283050537109375000000000000000000000000000000000000000000000000000000
174.7737199999999972988007357344031333923339843750000000000000000000000000000000000000000000000000000000,-36.8522490000000004783942131325602531433105468750000000000000000000000000000000000000000000000000000000
174.7737170000000048730726120993494987487792968750000000000000000000000000000000000000000000000000000000,-36.8522469999999984224814397748559713363647460937500000000000000000000000000000000000000000000000000000
174.7737170000000048730726120993494987487792968750000000000000000000000000000000000000000000000000000000,-36.8522469999999984224814397748559713363647460937500000000000000000000000000000000000000000000000000000
174.7737170000000048730726120993494987487792968750000000000000000000000000000000000000000000000000000000,-36.8522469999999984224814397748559713363647460937500000000000000000000000000000000000000000000000000000
174.7737180000000023483153199777007102966308593750000000000000000000000000000000000000000000000000000000,-36.8522430000000014160832506604492664337158203125000000000000000000000000000000000000000000000000000000
174.7737199999999972988007357344031333923339843750000000000000000000000000000000000000000000000000000000,-36.8522370000000023537722881883382797241210937500000000000000000000000000000000000000000000000000000000
174.7737209999999947740434436127543449401855468750000000000000000000000000000000000000000000000000000000,-36.8522310000000032914613257162272930145263671875000000000000000000000000000000000000000000000000000000
174.7737239999999871997715672478079795837402343750000000000000000000000000000000000000000000000000000000,-36.8522200000000026420821086503565311431884765625000000000000000000000000000000000000000000000000000000
174.7737270000000080472091212868690490722656250000000000000000000000000000000000000000000000000000000000,-36.8522099999999994679455994628369808197021484375000000000000000000000000000000000000000000000000000000
174.7737300000000004729372449219226837158203125000000000000000000000000000000000000000000000000000000000,-36.8521929999999997562554199248552322387695312500000000000000000000000000000000000000000000000000000000
174.7737300000000004729372449219226837158203125000000000000000000000000000000000000000000000000000000000,-36.8521849999999986380316840950399637222290039062500000000000000000000000000000000000000000000000000000
174.7737309999999979481799528002738952636718750000000000000000000000000000000000000000000000000000000000,-36.8521750000000025693225325085222721099853515625000000000000000000000000000000000000000000000000000000
174.7737309999999979481799528002738952636718750000000000000000000000000000000000000000000000000000000000,-36.8521649999999993951860233210027217864990234375000000000000000000000000000000000000000000000000000000
174.7737319999999954234226606786251068115234375000000000000000000000000000000000000000000000000000000000,-36.8521569999999982769622874911874532699584960937500000000000000000000000000000000000000000000000000000
174.7737329999999928986653685569763183593750000000000000000000000000000000000000000000000000000000000000,-36.8521489999999971587385516613721847534179687500000000000000000000000000000000000000000000000000000000
174.7737329999999928986653685569763183593750000000000000000000000000000000000000000000000000000000000000,-36.8521420000000006211848813109099864959716796875000000000000000000000000000000000000000000000000000000
174.7737329999999928986653685569763183593750000000000000000000000000000000000000000000000000000000000000,-36.8521349999999969782038533594459295272827148437500000000000000000000000000000000000000000000000000000
174.7737339999999903739080764353275299072265625000000000000000000000000000000000000000000000000000000000,-36.8521280000000004406501830089837312698364257812500000000000000000000000000000000000000000000000000000
174.7737339999999903739080764353275299072265625000000000000000000000000000000000000000000000000000000000,-36.8521250000000009094947017729282379150390625000000000000000000000000000000000000000000000000000000000
174.7737349999999878491507843136787414550781250000000000000000000000000000000000000000000000000000000000,-36.8521179999999972665136738214641809463500976562500000000000000000000000000000000000000000000000000000
174.7737219999999922492861514911055564880371093750000000000000000000000000000000000000000000000000000000,-36.8520859999999998990460881032049655914306640625000000000000000000000000000000000000000000000000000000
174.7737180000000023483153199777007102966308593750000000000000000000000000000000000000000000000000000000,-36.8520830000000003678906068671494722366333007812500000000000000000000000000000000000000000000000000000
174.7737129999999865503923501819372177124023437500000000000000000000000000000000000000000000000000000000,-36.8520790000000033614924177527427673339843750000000000000000000000000000000000000000000000000000000000
174.7737089999999966494215186685323715209960937500000000000000000000000000000000000000000000000000000000,-36.8520759999999967249095789156854152679443359375000000000000000000000000000000000000000000000000000000
174.7737040000000092732079792767763137817382812500000000000000000000000000000000000000000000000000000000,-36.8520719999999997185113898012787103652954101562500000000000000000000000000000000000000000000000000000
174.7737009999999884257704252377152442932128906250000000000000000000000000000000000000000000000000000000,-36.8520690000000001873559085652232170104980468750000000000000000000000000000000000000000000000000000000
174.7736979999999960000423016026616096496582031250000000000000000000000000000000000000000000000000000000,-36.8520669999999981314431352075189352035522460937500000000000000000000000000000000000000000000000000000
174.7736930000000086238287622109055519104003906250000000000000000000000000000000000000000000000000000000,-36.8520630000000011250449460931122303009033203125000000000000000000000000000000000000000000000000000000
174.7736859999999978754203766584396362304687500000000000000000000000000000000000000000000000000000000000,-36.8520570000000020627339836210012435913085937500000000000000000000000000000000000000000000000000000000
174.7736789999999871270119911059737205505371093750000000000000000000000000000000000000000000000000000000,-36.8520520000000004756657290272414684295654296875000000000000000000000000000000000000000000000000000000
174.7736720000000048003130359575152397155761718750000000000000000000000000000000000000000000000000000000,-36.8520460000000014133547665551304817199707031250000000000000000000000000000000000000000000000000000000
174.7736679999999864776327740401029586791992187500000000000000000000000000000000000000000000000000000000,-36.8520380000000002951310307253152132034301757812500000000000000000000000000000000000000000000000000000
174.7736649999999940519046504050493240356445312500000000000000000000000000000000000000000000000000000000,-36.8520320000000012328200682532042264938354492187500000000000000000000000000000000000000000000000000000
174.7736500000000035015546018257737159729003906250000000000000000000000000000000000000000000000000000000,-36.8520019999999988158378982916474342346191406250000000000000000000000000000000000000000000000000000000
174.7736569999999858282535569742321968078613281250000000000000000000000000000000000000000000000000000000,-36.8519709999999989236130204517394304275512695312500000000000000000000000000000000000000000000000000000
174.7736649999999940519046504050493240356445312500000000000000000000000000000000000000000000000000000000,-36.8519349999999974443198880180716514587402343750000000000000000000000000000000000000000000000000000000
174.7736710000000073250703280791640281677246093750000000000000000000000000000000000000000000000000000000,-36.8519069999999970832504914142191410064697265625000000000000000000000000000000000000000000000000000000
174.7736779999999896517692832276225090026855468750000000000000000000000000000000000000000000000000000000,-36.8518759999999971910256135743111371994018554687500000000000000000000000000000000000000000000000000000
174.7736850000000004001776687800884246826171875000000000000000000000000000000000000000000000000000000000,-36.8518410000000002924025466199964284896850585937500000000000000000000000000000000000000000000000000000
174.7736930000000086238287622109055519104003906250000000000000000000000000000000000000000000000000000000,-36.8518049999999988131094141863286495208740234375000000000000000000000000000000000000000000000000000000
174.7737009999999884257704252377152442932128906250000000000000000000000000000000000000000000000000000000,-36.8517679999999998585735738743096590042114257812500000000000000000000000000000000000000000000000000000
174.7737079999999991741788107901811599731445312500000000000000000000000000000000000000000000000000000000,-36.8517349999999979104359226766973733901977539062500000000000000000000000000000000000000000000000000000
174.7737189999999998235580278560519218444824218750000000000000000000000000000000000000000000000000000000,-36.8516860000000008312781574204564094543457031250000000000000000000000000000000000000000000000000000000
174.7737300000000004729372449219226837158203125000000000000000000000000000000000000000000000000000000000,-36.8516410000000007585185812786221504211425781250000000000000000000000000000000000000000000000000000000
174.7737410000000011223164619877934455871582031250000000000000000000000000000000000000000000000000000000,-36.8515950000000032105162972584366798400878906250000000000000000000000000000000000000000000000000000000
174.7737529999999992469383869320154190063476562500000000000000000000000000000000000000000000000000000000,-36.8515409999999974388629198074340820312500000000000000000000000000000000000000000000000000000000000000
174.7737649999999973715603118762373924255371093750000000000000000000000000000000000000000000000000000000,-36.8514910000000028844624466728419065475463867187500000000000000000000000000000000000000000000000000000
174.7737759999999980209395289421081542968750000000000000000000000000000000000000000000000000000000000000,-36.8514430000000032805473892949521541595458984375000000000000000000000000000000000000000000000000000000
174.7737879999999961455614538863301277160644531250000000000000000000000000000000000000000000000000000000,-36.8513930000000016207195585593581199645996093750000000000000000000000000000000000000000000000000000000
174.7737989999999967949406709522008895874023437500000000000000000000000000000000000000000000000000000000,-36.8513480000000015479599824175238609313964843750000000000000000000000000000000000000000000000000000000
174.7738109999999949195625958964228630065917968750000000000000000000000000000000000000000000000000000000,-36.8512959999999978322193783242255449295043945312500000000000000000000000000000000000000000000000000000
174.7738229999999930441845208406448364257812500000000000000000000000000000000000000000000000000000000000,-36.8512449999999986971488397102802991867065429687500000000000000000000000000000000000000000000000000000
174.7738359999999886440491536632180213928222656250000000000000000000000000000000000000000000000000000000,-36.8511900000000025556801119819283485412597656250000000000000000000000000000000000000000000000000000000
174.7738479999999867686710786074399948120117187500000000000000000000000000000000000000000000000000000000,-36.8511359999999967840267345309257507324218750000000000000000000000000000000000000000000000000000000000
174.7738589999999874180502956733107566833496093750000000000000000000000000000000000000000000000000000000,-36.8510800000000031673152989242225885391235351562500000000000000000000000000000000000000000000000000000
174.7738699999999880674295127391815185546875000000000000000000000000000000000000000000000000000000000000,-36.8510289999999969268174027092754840850830078125000000000000000000000000000000000000000000000000000000
174.7738809999999887168087298050522804260253906250000000000000000000000000000000000000000000000000000000,-36.8509770000000003165041562169790267944335937500000000000000000000000000000000000000000000000000000000
174.7738940000000127383827930316329002380371093750000000000000000000000000000000000000000000000000000000,-36.8509180000000000632098817732185125350952148437500000000000000000000000000000000000000000000000000000
174.7739060000000108630047179758548736572265625000000000000000000000000000000000000000000000000000000000,-36.8508610000000018658283806871622800827026367187500000000000000000000000000000000000000000000000000000
174.7739259999999887895683059468865394592285156250000000000000000000000000000000000000000000000000000000,-36.8508029999999990877768141217529773712158203125000000000000000000000000000000000000000000000000000000
174.7739469999999926130840322002768516540527343750000000000000000000000000000000000000000000000000000000,-36.8507510000000024774635676294565200805664062500000000000000000000000000000000000000000000000000000000
174.7739760000000046602508518844842910766601562500000000000000000000000000000000000000000000000000000000,-36.8507000000000033423930290155112743377685546875000000000000000000000000000000000000000000000000000000
174.7740039999999908104655332863330841064453125000000000000000000000000000000000000000000000000000000000,-36.8506550000000032696334528736770153045654296875000000000000000000000000000000000000000000000000000000
174.7740330000000028576323529705405235290527343750000000000000000000000000000000000000000000000000000000,-36.8506089999999986162038112524896860122680664062500000000000000000000000000000000000000000000000000000
174.7740640000000098552845884114503860473632812500000000000000000000000000000000000000000000000000000000,-36.8505650000000031241143005900084972381591796875000000000000000000000000000000000000000000000000000000
174.7741029999999966548784868791699409484863281250000000000000000000000000000000000000000000000000000000,-36.8505219999999980018401402048766613006591796875000000000000000000000000000000000000000000000000000000
174.7741469999999992523953551426529884338378906250000000000000000000000000000000000000000000000000000000,-36.8504870000000011032170732505619525909423828125000000000000000000000000000000000000000000000000000000
174.7741819999999961510184220969676971435546875000000000000000000000000000000000000000000000000000000000,-36.8504610000000027980604500044137239456176757812500000000000000000000000000000000000000000000000000000
174.7742120000000056734279496595263481140136718750000000000000000000000000000000000000000000000000000000,-36.8504379999999969186319503933191299438476562500000000000000000000000000000000000000000000000000000000
174.7742369999999993979145074263215065002441406250000000000000000000000000000000000000000000000000000000,-36.8504190000000022564563550986349582672119140625000000000000000000000000000000000000000000000000000000
174.7742639999999880728864809498190879821777343750000000000000000000000000000000000000000000000000000000,-36.8503990000000030136106943245977163314819335937500000000000000000000000000000000000000000000000000000
174.7742979999999874962668400257825851440429687500000000000000000000000000000000000000000000000000000000,-36.8503759999999971341821947135031223297119140625000000000000000000000000000000000000000000000000000000
174.7743140000000039435690268874168395996093750000000000000000000000000000000000000000000000000000000000,-36.8503600000000020031620806548744440078735351562500000000000000000000000000000000000000000000000000000
174.7743399999999951432982925325632095336914062500000000000000000000000000000000000000000000000000000000,-36.8503329999999991173353919293731451034545898437500000000000000000000000000000000000000000000000000000
174.7743659999999863430275581777095794677734375000000000000000000000000000000000000000000000000000000000,-36.8502969999999976380422594957053661346435546875000000000000000000000000000000000000000000000000000000
174.7743820000000027903297450393438339233398437500000000000000000000000000000000000000000000000000000000,-36.8502590000000012082637113053351640701293945312500000000000000000000000000000000000000000000000000000
174.7743959999999958654370857402682304382324218750000000000000000000000000000000000000000000000000000000,-36.8502229999999997289705788716673851013183593750000000000000000000000000000000000000000000000000000000
174.7744020000000091386027634143829345703125000000000000000000000000000000000000000000000000000000000000,-36.8501809999999991873664839658886194229125976562500000000000000000000000000000000000000000000000000000
174.7743680000000097152224043384194374084472656250000000000000000000000000000000000000000000000000000000,-36.8501339999999970586941344663500785827636718750000000000000000000000000000000000000000000000000000000
174.7743749999999920419213594868779182434082031250000000000000000000000000000000000000000000000000000000,-36.8500930000000010977601050399243831634521484375000000000000000000000000000000000000000000000000000000
174.7743820000000027903297450393438339233398437500000000000000000000000000000000000000000000000000000000,-36.8500540000000000873114913702011108398437500000000000000000000000000000000000000000000000000000000000
174.7743879999999876417859923094511032104492187500000000000000000000000000000000000000000000000000000000,-36.8500129999999970209501043427735567092895507812500000000000000000000000000000000000000000000000000000
174.7743930000000034397089621052145957946777343750000000000000000000000000000000000000000000000000000000,-36.8499759999999980664142640307545661926269531250000000000000000000000000000000000000000000000000000000
174.7743969999999933406797936186194419860839843750000000000000000000000000000000000000000000000000000000,-36.8499330000000000495674612466245889663696289062500000000000000000000000000000000000000000000000000000
174.7743989999999882911652093753218650817871093750000000000000000000000000000000000000000000000000000000,-36.8498980000000031509443942923098802566528320312500000000000000000000000000000000000000000000000000000
